experiment,sample_size,p_value
216,960,0.9113820260099585
217,35,0.39160259908381945
217,60,0.6146286378194603
217,110,0.7393693035016352
217,260,0.6223331372148707
217,960,0.5173545985005968
218,35,0.43399855937330456
218,60,0.3281859383117393
218,110,0.2661966856768695
218,260,0.35230302735588814
218,960,0.22491473994709127
219,35,0.9731389145310716
219,60,0.8112621509033024
219,110,0.9192481324309938
219,260,0.8710168652807666
219,960,0.5104963442479556
220,35,0.20613936095413132
220,60,0.1924566117383128
220,110,0.5692204411451283
220,260,0.0683771050608185
220,960,0.5001585848550792
221,35,0.3212918995425953
221,60,0.330161778522395
221,110,0.1250318527307584
221,260,0.3421120690904532
221,960,0.24555465200059917
222,35,0.6175416023234581
222,60,0.7539684364060562
222,110,0.5281359137913342
222,260,0.584982468696996
222,960,0.5870211064914551
223,35,0.09579669246150722
223,60,0.07757277822216412
223,110,0.23745352824822358
223,260,0.2507485999693384
223,960,0.2790920736053466
224,35,0.724532395402172
224,60,0.5529467165600835
224,110,0.45819655229032996
224,260,0.42397982534024903
224,960,0.27389622227811594
225,35,0.04611053447879724
225,60,0.20895113653459418
225,110,0.26448897149468165
225,260,0.30204026017751184
225,960,0.35185712877722775
226,35,0.5456363061518039
226,60,0.3458023600423882
226,110,0.6429113437280891
226,260,0.5954636759369031
226,960,0.9364212676057697
227,35,0.7658907325692477
227,60,0.9093746449548048
227,110,0.7010279001532915
227,260,0.7795731564095596
227,960,0.5667422791176223
228,35,0.39434656057172335
228,60,0.20667333064883997
228,110,0.2991558336425404
228,260,0.44171037472840036
228,960,0.2853861225338126
229,35,0.5567822687309141
229,60,0.15900819576740308
229,110,0.550124894965942
229,260,0.8374478978872717
229,960,0.9081769648133698
230,35,0.8956470083284767
230,60,0.8959333210723212
230,110,0.6487104658524373
230,260,0.9334529909186922
230,960,0.17629146462109602
231,35,0.03849339578480476
231,60,0.01495411934000984
231,110,0.07219757909773028
231,260,0.05643874576852918
231,960,0.058138166680018595
232,35,0.6440890464106676
232,60,0.6359812106310108
232,110,0.8631916142246587
232,260,0.991332050170324
232,960,0.6701805383446181
233,35,0.5872872454039217
233,60,0.917343103217721
233,110,0.9807928260618458
233,260,0.7410237931242547
233,960,0.1926094982506007
234,35,0.9721844548770819
234,60,0.9147799441762008
234,110,0.983545578995624
234,260,0.9620512763241862
234,960,0.9318375734185181
235,35,0.0748248988150601
235,60,0.08204198283236927
235,110,0.052699699469940076
235,260,0.04423555358689804
235,960,0.3621847889644866
236,35,0.5604799440447299
236,60,0.642551563766016
236,110,0.1891195063044664
236,260,0.5642511952086423
236,960,0.9592239260411873
237,35,0.9327491861091766
237,60,0.732457976840257
237,110,0.36444414630830646
237,260,0.24270057097906478
237,960,0.15294239981886473
238,35,0.039922227148504096
238,60,0.03812479014668491
238,110,0.04706172610965225
238,260,0.13549193878490842
238,960,0.30355618861412675
239,35,0.6313905641400754
239,60,0.8332782136096354
239,110,0.7810741404301308
239,260,0.961769916990814
239,960,0.9072601739980035
240,35,0.52228845993525
240,60,0.4882714442630295
240,110,0.2233305915134211
240,260,0.6795155770909874
240,960,0.3188350619032348
241,35,0.5526481959298369
241,60,0.5526356735537147
241,110,0.3127495512463648
241,260,0.7350644779895725
241,960,0.66176642435922
242,35,0.19717339823159613
242,60,0.09026355934939166
242,110,0.03900344913153068
242,260,0.20279005829207608
242,960,0.13794861761881927
243,35,0.06381357498641126
243,60,0.03882345527472546
243,110,0.009585090357404192
243,260,0.14617403929658754
243,960,0.11362344120061144
244,35,0.8281451373839643
244,60,0.9241034799504408
244,110,0.9859234172121325
244,260,0.9898944220367334
244,960,0.9538016961407398
245,35,0.22590578629458297
245,60,0.28102864271267525
245,110,0.5729918893385717
245,260,0.4512373933552359
245,960,0.13877923755716828
246,35,0.6264185127046344
246,60,0.2715705330815511
246,110,0.5240553670091149
246,260,0.35902087221861323
246,960,0.1365956099523752
247,35,0.8882746266831505
247,60,0.8750172312910469
247,110,0.4898164471291044
247,260,0.6344932837391266
247,960,0.5396914569873733
248,35,0.5139878315162638
248,60,0.1656077234009623
248,110,0.22654350400914702
248,260,0.009236028463265496
248,960,0.37661742062333925
249,35,0.14468090105842
249,60,0.13449785834749312
249,110,0.3281319824677088
249,260,0.6235278295940756
249,960,0.20774260136636757
250,35,0.9193756377151552
250,60,0.6907374026515251
250,110,0.4169444071010746
250,260,0.757234260697009
250,960,0.9883558356308064
251,35,0.25829142910524805
251,60,0.07308214752618906
251,110,0.2721306440967435
251,260,0.5518325831943987
251,960,0.9368997234187081
252,35,0.7775859996404204
252,60,0.4341720616196454
252,110,0.4950194792432417
252,260,0.964648613032759
252,960,0.5210429039154492
253,35,0.7398396027477122
253,60,0.6025231544636434
253,110,0.7729418383146948
253,260,0.6056972279977134
253,960,0.22563132120332607
254,35,0.00346191877238974
254,60,0.0020781465026094687
254,110,0.03763580277157488
254,260,0.08259452880308948
254,960,0.9641211635451912
255,35,0.32715437580995327
255,60,0.5401717759849467
255,110,0.9743595320721934
255,260,0.7479358191070699
255,960,0.9093710685828809
256,35,0.8781695061605201
256,60,0.8527729836255681
256,110,0.7950014218854713
256,260,0.44147144023153295
256,960,0.5572046456752482
257,35,0.5050897541244802
257,60,0.6240315627435116
257,110,0.4516869975901503
257,260,0.5063430584523253
257,960,0.4932114743612066
258,35,0.8120681086814618
258,60,0.9461487318038154
258,110,0.6745320455960183
258,260,0.952214105763932
258,960,0.8824635738691442
259,35,0.028824830309167746
259,60,0.0017654962517253238
259,110,0.018417480946659417
259,260,0.04247390885596663
259,960,0.3729229408769252
260,35,0.676177901469063
260,60,0.9487124317660525
260,110,0.724809073778449
260,260,0.17440764237249856
260,960,0.5039052975997048
261,35,0.8464710950761936
261,60,0.91099263749574
261,110,0.8357303499982205
261,260,0.9759647341781746
261,960,0.9022596344288389
262,35,0.7453027263462538
262,60,0.538126413978323
262,110,0.8976195887214684
262,260,0.43496494415138587
262,960,0.10499696027293591
263,35,0.039448243683959876
263,60,0.050025612481835936
263,110,0.04268992003616202
263,260,0.4846873005358434
263,960,0.05375857434428654
264,35,0.9978840721827773
264,60,0.9382547573530514
264,110,0.8874204567628021
264,260,0.45106460170072094
264,960,0.6723407411674236
265,35,0.28157432446968095
265,60,0.12410190909336753
265,110,0.31600077129187243
265,260,0.27721432084835584
265,960,0.5223231058074596
266,35,0.46652416281952247
266,60,0.2884587700915382
266,110,0.08886630713807005
266,260,0.021564982200023064
266,960,0.40042852169170606
267,35,0.968457934756539
267,60,0.7112749564319443
267,110,0.639844562758842
267,260,0.3403928888743697
267,960,0.11223141868913038
268,35,0.5462752344973973
268,60,0.7867682102073958
268,110,0.38945931693761837
268,260,0.10654145382675374
268,960,0.9449919497751029
269,35,0.8350450611523956
269,60,0.8175106132542189
269,110,0.5076765465330604
269,260,0.3365355079791905
269,960,0.7026689087293666
270,35,0.10088087198209088
270,60,0.00996840077549987
270,110,0.006069175112217008
270,260,0.10447039779238537
270,960,0.20258798471315598
271,35,0.7870406971344805
271,60,0.7391182147162896
271,110,0.658922381210055
271,260,0.7706794672963924
271,960,0.24820977611141348
272,35,0.4332172861662423
272,60,0.5675813539190229
272,110,0.5967907558237768
272,260,0.8045539869729137
272,960,0.4767541336142711
273,35,0.31311919298152824
273,60,0.2060904344370692
273,110,0.13670948517818038
273,260,0.14198456644892088
273,960,0.41623417045849026
274,35,0.7058146318699511
274,60,0.4311279670614716
274,110,0.3086486434093134
274,260,0.30653063774524913
274,960,0.383053856719308
275,35,0.8850653723310683
275,60,0.5826254441216724
275,110,0.8711925522816599
275,260,0.5449480176552217
275,960,0.649782301333345
276,35,0.9095288143337701
276,60,0.771743563796391
276,110,0.6557265943064645
276,260,0.6956333099391979
276,960,0.7077920291628914
277,35,0.5054754583405701
277,60,0.6160776802372439
277,110,0.9500447446876021
277,260,0.8374143407733947
277,960,0.7802527065628555
278,35,0.9996409023507549
278,60,0.9965836479885184
278,110,0.9757962753672712
278,260,0.2793706291703583
278,960,0.14305189403788277
279,35,0.9274230053466676
279,60,0.9715176146430775
279,110,0.8224759584217327
279,260,0.716604517076165
279,960,0.6777407268228871
280,35,0.022668244847660706
280,60,0.02135607037902048
280,110,0.24740995607777366
280,260,0.49888198126192096
280,960,0.47089724771826846
281,35,0.9594282080090224
281,60,0.9794732996146318
281,110,0.996628851617439
281,260,0.9830924031168515
281,960,0.5895435625175045
282,35,0.7478675601872187
282,60,0.865188655874212
282,110,0.721768731383032
282,260,0.7489619572522777
282,960,0.4473210637101908
283,35,0.5608107799125972
283,60,0.2701473734672811
283,110,0.6599955638138891
283,260,0.833388253791193
283,960,0.3726657129616898
284,35,0.4662894053355384
284,60,0.4403170753136876
284,110,0.2536719364963261
284,260,0.24117410847531817
284,960,0.6054955209459955
285,35,0.8723982017836384
285,60,0.9652505930043573
285,110,0.9433135292756881
285,260,0.9732833507817633
285,960,0.5504874073346826
286,35,0.7408554603516255
286,60,0.95266395223618106
286,110,0.22500914942754419
286,260,0.772769552680809
286,960,0.9791003506147776
287,35,0.5070576881030711
287,60,0.8187663601990997
287,110,0.8590562171792062
287,260,0.4521660038368362
287,960,0.7305843214955264
288,35,0.056445147810228545
288,60,0.4327838765546827
288,110,0.5007173237160621
288,260,0.48936715244384954
288,960,0.40530471191393364
289,35,0.9353942944456615
289,60,0.9545005301726499
289,110,0.9512435516413977
289,260,0.7781843673263653
289,960,0.8467158212452129
290,35,0.834668170690291
290,60,0.6681827291406659
290,110,0.4170425148615231
290,260,0.6956323696598612
290,960,0.8037328267107947
291,35,0.8721896837969655
291,60,0.5551669956503658
291,110,0.6419857223323683
291,260,0.7885987035784321
291,960,0.4173535257942752
292,35,0.9984020235303088
292,60,0.9301434223003379
292,110,0.7833174761040292
292,260,0.8728257277811563
292,960,0.14252989211508119
293,35,0.05729418935875933
293,60,0.5162672957136384
293,110,0.6768731667175916
293,260,0.38671597007018876
293,960,0.7003391220048601
294,35,0.7124494397068153
294,60,0.30053642181267687
294,110,0.37281817991885247
294,260,0.6917027100747765
294,960,0.1039410917291159
295,35,0.09038041897195236
295,60,0.08180972766023278
295,110,0.2110445068579921
295,260,0.30318592685881096
295,960,0.37853103366823615
296,35,0.8984464318995855
296,60,0.4279786359689287
296,110,0.5814492277854022
296,260,0.7286005162207965
296,960,0.29098668226684776
297,35,0.09227888864477213
297,60,0.008161929088094684
297,110,0.034745482603594446
297,260,0.13540011384477552
297,960,0.4816491443471575
298,35,0.9755365880337329
298,60,0.9452533841277486
298,110,0.5753767345114844
298,260,0.5375088869257655
298,960,0.07266933728451018
299,35,0.5056041735223292
299,60,0.3627315804062264
299,110,0.47843891950748274
299,260,0.07592505745929506
299,960,0.49480511853690773
300,35,0.44843263526936405
300,60,0.5408331629347014
300,110,0.49579676981029314
300,260,0.2905898495455753
300,960,0.39062706365649225
301,35,0.933553999781991
301,60,0.9108815332117352
301,110,0.9308725256402952
301,260,0.7828116116648349
301,960,0.35657054534445165
302,35,0.5298702340495773
302,60,0.2830613814838159
302,110,0.4999361887917959
302,260,0.11871672522485212
302,960,0.0746670335763164
303,35,0.3606775978584368
303,60,0.4953388272099552
303,110,0.6769407378626777
303,260,0.20994262016382187
303,960,0.11853446258355757
304,35,0.9770074059715712
304,60,0.9418836473778008
304,110,0.8778764647787509
304,260,0.37957233144555724
304,960,0.8311011363264407
305,35,0.48360267546776936
305,60,0.27590379211791694
305,110,0.7944308495988848
305,260,0.9052541300642534
305,960,0.06258698465666403
306,35,0.13176626695106872
306,60,0.16114661169020444
306,110,0.2412285922581095
306,260,0.4737658345184651
306,960,0.02838698286328243
307,35,0.02107538477012903
307,60,0.010206299637186484
307,110,0.017717922816192798
307,260,0.17722207064825857
307,960,0.2830905843667562
308,35,0.9741221849014294
308,60,0.9401851991195413
308,110,0.925051421250108
308,260,0.9906715780120867
308,960,0.907398424710563
309,35,0.25122686056592947
309,60,0.2481511549797254
309,110,0.38448872207765933
309,260,0.2879046081799761
309,960,0.4219156133173969
310,35,0.2652016853008704
310,60,0.4538990677532151
310,110,0.39078766101492507
310,260,0.30870214348531677
310,960,0.4788977864917189
311,35,0.1786427804077091
311,60,0.12353711192351007
311,110,0.09250136405933873
311,260,0.17551370516705778
311,960,0.2604355350830784
312,35,0.35813773337193977
312,60,0.28910218452277003
312,110,0.605732241826425
312,260,0.9880966453628016
312,960,0.23882482016531553
313,35,0.32698104382502313
313,60,0.35714585342248106
313,110,0.5778884446620589
313,260,0.7224113081237666
313,960,0.7135833380560299
314,35,0.49272105274532496
314,60,0.26275114190272275
314,110,0.21670589856647932
314,260,0.5287265317454418
314,960,0.569507617568241
315,35,0.6119390196145069
315,60,0.24093005101842319
315,110,0.3920999308133045
315,260,0.8620698224339021
315,960,0.7454441001634012
316,35,0.8298745845711055
316,60,0.7925259264006856
316,110,0.4508953674158983
316,260,0.3454970933503676
316,960,0.7320625911330858
317,35,0.13663467305252452
317,60,0.4623957572090447
317,110,0.8997910243685099
317,260,0.9715550337746772
317,960,0.7294117066308798
318,35,0.9364471305921742
318,60,0.9657253075804235
318,110,0.6896632083365377
318,260,0.7731651644758712
318,960,0.7367450268704128
319,35,0.11617200855172871
319,60,0.06028870300824074
319,110,0.23744877370231998
319,260,0.33924730120918223
319,960,0.06511283076787863
320,35,0.08330118801373326
320,60,0.10564088886397564
320,110,0.24691064994352352
320,260,0.3870464813237147
320,960,0.8069743735142789
321,35,0.1523392950466667
321,60,0.039141159772570544
321,110,0.057644135493784485
321,260,0.4353812384368594
321,960,0.7981640968228554
322,35,0.7836215310076231
322,60,0.8270644296731451
322,110,0.7442596328253235
322,260,0.6294290297947267
322,960,0.060750264153707614
323,35,0.286964588168647
323,60,0.47280202192857046
323,110,0.8895009729852583
323,260,0.3536108783517321
323,960,0.26233071233035954
324,35,0.9093230975211969
324,60,0.4233550663754204
324,110,0.2939387913531443
324,260,0.5559091275811726
324,960,0.5964825045620403
325,35,0.5324875824298237
325,60,0.6202885646346554
325,110,0.8277258795434872
325,260,0.7288729715693053
325,960,0.7446022908334389
326,35,0.6479928438874876
326,60,0.7242251768073612
326,110,0.8263349619662909
326,260,0.9307415564334742
326,960,0.543050997201099
327,35,0.9546371917296153
327,60,0.9371818914122554
327,110,0.67299837994552425
327,260,0.25571589004318873
327,960,0.8242516655761878
328,35,0.35420679746354516
328,60,0.3622814225888541
328,110,0.6468331757078176
328,260,0.7592643107784842
328,960,0.970314064536642
329,35,0.6455102309167768
329,60,0.6346962092180856
329,110,0.07923959428435086
329,260,0.02033446071839583
329,960,0.09887706158343201
330,35,0.8741158057914533
330,60,0.8217948325505582
330,110,0.6603163042598452
330,260,0.7625827598617582
330,960,0.21987018821009335
331,35,0.5074502799624321
331,60,0.507930781306138
331,110,0.9652875507147355
331,260,0.7934512525616695
331,960,0.14892812873341377
332,35,0.12454702859727992
332,60,0.4495179039974139
332,110,0.14701480269117004
332,260,0.024455572745519863
332,960,0.3068033021094285
333,35,0.48586796711473523
333,60,0.7554085968476802
333,110,0.7046451993069268
333,260,0.6230651289681196
333,960,0.17263819393898644
334,35,0.6661341760332393
334,60,0.9434308714209956
334,110,0.9697360384163229
334,260,0.79783557041718
334,960,0.861034878227895
335,35,0.7631920236264553
335,60,0.9495148515399476
335,110,0.9630668211246507
335,260,0.818952194795485
335,960,0.715296412187229
336,35,0.02661292948824705
336,60,0.20263532141685103
336,110,0.5946398759640766
336,260,0.45432233891674495
336,960,0.39826740662174553
337,35,0.4578648075738464
337,60,0.611231418597491
337,110,0.5241971421175073
337,260,0.91413954294484
337,960,0.9293279391327055
338,35,0.029129257569893072
338,60,0.13057255245907537
338,110,0.01991494360968398
338,260,0.08728066989547698
338,960,0.07860611531751424
339,35,0.2941871002792904
339,60,0.475191926468219
339,110,0.34284688147582976
