"sample_id","replicate","diameter"
1,59,30.48
1,59,35.56
1,59,24.13
1,59,7.62
1,59,35.56
1,59,7.62
1,59,7.62
1,59,35.56
1,59,33.02
1,59,55.88
1,59,10.16
1,59,15.24
1,59,24.13
1,59,7.62
1,59,35.56
1,59,8.89
1,59,81.28
1,59,7.62
1,59,40.64
1,59,27.94
1,59,46.355
1,59,53.975
1,59,33.02
1,59,35.56
1,60,46.355
1,60,10.16
1,60,35.56
1,60,8.89
1,60,35.56
1,60,8.89
1,60,35.56
1,60,30.48
1,60,7.62
1,60,22.86
1,60,7.62
1,60,7.62
1,60,40.64
1,60,15.24
1,60,33.02
1,60,53.975
1,60,33.02
1,60,50.8
1,60,30.48
1,60,53.975
1,60,10.16
1,60,33.02
1,60,35.56
1,60,45.72
1,60,46.355
1,60,35.56
1,60,7.62
1,60,40.64
1,60,33.02
1,60,35.56
1,61,7.62
1,61,24.13
1,61,10.16
1,61,27.94
1,61,50.8
1,61,22.86
1,61,7.62
1,61,50.8
1,61,45.72
1,61,30.48
1,61,46.355
1,61,46.355
1,61,30.48
1,61,7.62
1,61,7.62
1,61,7.62
1,61,10.16
1,61,7.62
1,61,99.06
1,61,7.62
1,61,8.89
1,61,44.45
1,61,7.62
1,61,10.16
1,61,27.94
1,61,24.13
1,61,33.02
1,61,19.05
1,61,22.86
1,61,55.88
1,62,33.02
1,62,33.02
1,62,50.8
1,62,19.05
1,62,40.64
1,62,7.62
1,62,63.5
1,62,7.62
1,62,7.62
1,62,35.56
1,62,63.5
1,62,15.24
1,62,81.28
1,62,81.28
1,62,24.13
1,62,44.45
1,62,40.64
1,62,33.02
1,62,63.5
1,62,22.86
1,62,45.72
1,62,63.5
1,62,46.355
1,62,19.05
1,62,33.02
1,62,81.28
1,62,45.72
1,62,7.62
1,62,7.62
1,62,33.02
1,63,53.975
1,63,63.5
1,63,40.64
1,63,55.88
1,63,8.89
1,63,55.88
1,63,7.62
1,63,22.86
1,63,7.62
1,63,7.62
1,63,40.64
1,63,7.62
1,63,35.56
1,63,33.02
1,63,45.72
1,63,7.62
1,63,35.56
1,63,53.975
1,63,7.62
1,63,99.06
1,63,19.05
1,63,81.28
1,63,55.88
1,63,63.5
1,63,7.62
1,63,7.62
1,63,10.16
1,63,33.02
1,63,45.72
1,63,7.62
1,64,99.06
1,64,30.48
1,64,30.48
1,64,45.72
1,64,27.94
1,64,27.94
1,64,81.28
1,64,63.5
1,64,33.02
1,64,19.05
1,64,81.28
1,64,40.64
1,64,35.56
1,64,35.56
1,64,24.13
1,64,15.24
1,64,55.88
1,64,33.02
1,64,22.86
1,64,15.24
1,64,7.62
1,64,7.62
1,64,35.56
1,64,63.5
1,64,63.5
1,64,24.13
1,64,24.13
1,64,50.8
1,64,24.13
1,64,46.355
1,65,10.16
1,65,46.355
1,65,22.86
1,65,33.02
1,65,35.56
1,65,10.16
1,65,10.16
1,65,55.88
1,65,30.48
1,65,45.72
1,65,15.24
1,65,7.62
1,65,27.94
1,65,8.89
1,65,40.64
1,65,19.05
1,65,19.05
1,65,7.62
1,65,53.975
1,65,40.64
1,65,7.62
1,65,44.45
1,65,81.28
1,65,81.28
1,65,35.56
1,65,15.24
1,65,63.5
1,65,50.8
1,65,7.62
1,65,40.64
1,66,33.02
1,66,10.16
1,66,55.88
1,66,46.355
1,66,50.8
1,66,40.64
1,66,7.62
1,66,35.56
1,66,40.64
1,66,27.94
1,66,99.06
1,66,7.62
1,66,7.62
1,66,10.16
1,66,99.06
1,66,33.02
1,66,35.56
1,66,33.02
1,66,50.8
1,66,46.355
1,66,44.45
1,66,44.45
1,66,7.62
1,66,8.89
1,66,53.975
1,66,63.5
1,66,8.89
1,66,35.56
1,66,7.62
1,66,7.62
1,67,99.06
1,67,27.94
1,67,22.86
1,67,44.45
1,67,7.62
1,67,55.88
1,67,22.86
1,67,22.86
1,67,81.28
1,67,7.62
1,67,7.62
1,67,15.24
1,67,63.5
1,67,33.02
1,67,44.45
1,67,99.06
1,67,35.56
1,67,46.355
1,67,40.64
1,67,53.975
1,67,19.05
1,67,55.88
1,67,22.86
1,67,8.89
1,67,7.62
1,67,8.89
1,67,15.24
1,67,33.02
1,67,24.13
1,67,33.02
1,68,45.72
1,68,15.24
1,68,7.62
1,68,35.56
1,68,46.355
1,68,24.13
1,68,22.86
1,68,81.28
1,68,8.89
1,68,33.02
1,68,27.94
1,68,33.02
1,68,10.16
1,68,50.8
1,68,55.88
1,68,33.02
1,68,33.02
1,68,35.56
1,68,55.88
1,68,45.72
1,68,24.13
1,68,19.05
1,68,7.62
1,68,50.8
1,68,19.05
1,68,8.89
1,68,7.62
1,68,33.02
1,68,22.86
1,68,7.62
1,69,15.24
1,69,7.62
1,69,45.72
1,69,30.48
1,69,15.24
1,69,7.62
1,69,81.28
1,69,10.16
1,69,44.45
1,69,7.62
1,69,46.355
1,69,30.48
1,69,55.88
1,69,7.62
1,69,55.88
1,69,7.62
1,69,7.62
1,69,46.355
1,69,63.5
1,69,53.975
1,69,35.56
1,69,35.56
1,69,27.94
1,69,7.62
1,69,46.355
1,69,10.16
1,69,40.64
1,69,7.62
1,69,35.56
1,69,40.64
1,70,33.02
1,70,63.5
1,70,7.62
1,70,81.28
1,70,7.62
1,70,45.72
1,70,44.45
1,70,35.56
1,70,33.02
1,70,35.56
1,70,7.62
1,70,27.94
1,70,10.16
1,70,44.45
1,70,33.02
1,70,8.89
1,70,10.16
1,70,40.64
1,70,99.06
1,70,63.5
1,70,50.8
1,70,40.64
1,70,33.02
1,70,19.05
1,70,33.02
1,70,40.64
1,70,7.62
1,70,50.8
1,70,44.45
1,70,33.02
1,71,10.16
1,71,33.02
1,71,7.62
1,71,24.13
1,71,15.24
1,71,15.24
1,71,33.02
1,71,7.62
1,71,19.05
1,71,55.88
1,71,7.62
1,71,40.64
1,71,15.24
1,71,99.06
1,71,7.62
1,71,33.02
1,71,7.62
1,71,46.355
1,71,35.56
1,71,19.05
1,71,33.02
1,71,50.8
1,71,22.86
1,71,81.28
1,71,33.02
1,71,15.24
1,71,8.89
1,71,53.975
1,71,7.62
1,71,46.355
1,72,19.05
1,72,7.62
1,72,63.5
1,72,63.5
1,72,99.06
1,72,10.16
1,72,46.355
1,72,10.16
1,72,7.62
1,72,15.24
1,72,7.62
1,72,35.56
1,72,81.28
1,72,40.64
1,72,33.02
1,72,40.64
1,72,53.975
1,72,19.05
1,72,7.62
1,72,35.56
1,72,33.02
1,72,10.16
1,72,7.62
1,72,15.24
1,72,7.62
1,72,19.05
1,72,44.45
1,72,7.62
1,72,33.02
1,72,35.56
1,73,7.62
1,73,99.06
1,73,10.16
1,73,10.16
1,73,99.06
1,73,30.48
1,73,35.56
1,73,55.88
1,73,10.16
1,73,55.88
1,73,33.02
1,73,19.05
1,73,7.62
1,73,10.16
1,73,7.62
1,73,44.45
1,73,7.62
1,73,63.5
1,73,35.56
1,73,45.72
1,73,10.16
1,73,33.02
1,73,15.24
1,73,10.16
1,73,7.62
1,73,35.56
1,73,35.56
1,73,7.62
1,73,55.88
1,73,99.06
1,74,40.64
1,74,7.62
1,74,40.64
1,74,10.16
1,74,7.62
1,74,19.05
1,74,10.16
1,74,50.8
1,74,15.24
1,74,40.64
1,74,46.355
1,74,33.02
1,74,63.5
1,74,44.45
1,74,35.56
1,74,7.62
1,74,22.86
1,74,7.62
1,74,46.355
1,74,30.48
1,74,35.56
1,74,33.02
1,74,33.02
1,74,33.02
1,74,45.72
1,74,33.02
1,74,63.5
1,74,33.02
1,74,19.05
1,74,15.24
1,75,10.16
1,75,19.05
1,75,7.62
1,75,7.62
1,75,30.48
1,75,33.02
1,75,35.56
1,75,30.48
1,75,99.06
1,75,24.13
1,75,10.16
1,75,15.24
1,75,40.64
1,75,35.56
1,75,35.56
1,75,7.62
1,75,44.45
1,75,10.16
1,75,22.86
1,75,7.62
1,75,40.64
1,75,53.975
1,75,33.02
1,75,22.86
1,75,35.56
1,75,55.88
1,75,8.89
1,75,10.16
1,75,10.16
1,75,45.72
1,76,7.62
1,76,7.62
1,76,44.45
1,76,24.13
1,76,35.56
1,76,40.64
1,76,63.5
1,76,46.355
1,76,81.28
1,76,10.16
1,76,10.16
1,76,7.62
1,76,35.56
1,76,10.16
1,76,44.45
1,76,7.62
1,76,8.89
1,76,35.56
1,76,63.5
1,76,10.16
1,76,15.24
1,76,44.45
1,76,24.13
1,76,35.56
1,76,33.02
1,76,30.48
1,76,81.28
1,76,55.88
1,76,35.56
1,76,35.56
1,77,30.48
1,77,55.88
1,77,7.62
1,77,99.06
1,77,7.62
1,77,45.72
1,77,35.56
1,77,10.16
1,77,63.5
1,77,19.05
1,77,35.56
1,77,27.94
1,77,44.45
1,77,7.62
1,77,50.8
1,77,7.62
1,77,7.62
1,77,81.28
1,77,33.02
1,77,7.62
1,77,7.62
1,77,35.56
1,77,99.06
1,77,63.5
1,77,35.56
1,77,7.62
1,77,33.02
1,77,19.05
1,77,46.355
1,77,50.8
1,78,81.28
1,78,40.64
1,78,27.94
1,78,33.02
1,78,35.56
1,78,8.89
1,78,27.94
1,78,99.06
1,78,99.06
1,78,45.72
1,78,81.28
1,78,46.355
1,78,7.62
1,78,33.02
1,78,35.56
1,78,7.62
1,78,30.48
1,78,7.62
1,78,7.62
1,78,10.16
1,78,35.56
1,78,33.02
1,78,45.72
1,78,45.72
1,78,46.355
1,78,7.62
1,78,63.5
1,78,40.64
1,78,53.975
1,78,33.02
1,79,50.8
1,79,7.62
1,79,7.62
1,79,33.02
1,79,27.94
1,79,22.86
1,79,10.16
1,79,7.62
1,79,7.62
1,79,44.45
1,79,40.64
1,79,10.16
1,79,19.05
1,79,33.02
1,79,63.5
1,79,24.13
1,79,15.24
1,79,40.64
1,79,35.56
1,79,46.355
1,79,40.64
1,79,24.13
1,79,30.48
1,79,7.62
1,79,10.16
1,79,35.56
1,79,50.8
1,79,7.62
1,79,7.62
1,79,19.05
1,80,33.02
1,80,33.02
1,80,19.05
1,80,27.94
1,80,10.16
1,80,15.24
1,80,33.02
1,80,10.16
1,80,44.45
1,80,46.355
1,80,81.28
1,80,63.5
1,80,19.05
1,80,33.02
1,80,63.5
1,80,7.62
1,80,8.89
1,80,44.45
1,80,81.28
1,80,33.02
1,80,7.62
1,80,63.5
1,80,7.62
1,80,7.62
1,80,33.02
1,80,33.02
1,80,10.16
1,80,50.8
1,80,63.5
1,80,10.16
1,81,8.89
1,81,53.975
1,81,30.48
1,81,27.94
1,81,19.05
1,81,81.28
1,81,45.72
1,81,7.62
1,81,7.62
1,81,22.86
1,81,8.89
1,81,63.5
1,81,81.28
1,81,10.16
1,81,7.62
1,81,7.62
1,81,27.94
1,81,53.975
1,81,19.05
1,81,7.62
1,81,50.8
1,81,35.56
1,81,33.02
1,81,19.05
1,81,27.94
1,81,45.72
1,81,33.02
1,81,44.45
1,81,24.13
1,81,10.16
1,82,55.88
1,82,24.13
1,82,30.48
1,82,24.13
1,82,55.88
1,82,45.72
1,82,55.88
1,82,46.355
1,82,7.62
1,82,7.62
1,82,33.02
1,82,27.94
1,82,10.16
1,82,24.13
1,82,46.355
1,82,7.62
1,82,33.02
1,82,44.45
1,82,46.355
1,82,81.28
1,82,10.16
1,82,55.88
1,82,81.28
1,82,10.16
1,82,40.64
1,82,33.02
1,82,50.8
1,82,24.13
1,82,27.94
1,82,30.48
1,83,33.02
1,83,45.72
1,83,8.89
1,83,7.62
1,83,55.88
1,83,45.72
1,83,33.02
1,83,7.62
1,83,7.62
1,83,22.86
1,83,44.45
1,83,33.02
1,83,7.62
1,83,35.56
1,83,55.88
1,83,7.62
1,83,33.02
1,83,33.02
1,83,35.56
1,83,33.02
1,83,50.8
1,83,8.89
1,83,40.64
1,83,7.62
1,83,40.64
1,83,22.86
1,83,10.16
1,83,24.13
1,83,27.94
1,83,46.355
1,84,24.13
1,84,22.86
1,84,33.02
1,84,30.48
1,84,8.89
1,84,7.62
1,84,33.02
1,84,7.62
1,84,22.86
1,84,63.5
1,84,27.94
1,84,8.89
1,84,15.24
1,84,15.24
1,84,40.64
1,84,35.56
1,84,7.62
1,84,40.64
1,84,81.28
1,84,46.355
1,84,24.13
1,84,27.94
1,84,27.94
1,84,40.64
1,84,33.02
1,84,30.48
1,84,81.28
1,84,81.28
1,84,53.975
1,84,24.13
1,85,55.88
1,85,40.64
1,85,19.05
1,85,33.02
1,85,45.72
1,85,7.62
1,85,99.06
1,85,40.64
1,85,7.62
1,85,15.24
1,85,24.13
1,85,27.94
1,85,22.86
1,85,35.56
1,85,35.56
1,85,7.62
1,85,81.28
1,85,7.62
1,85,19.05
1,85,7.62
1,85,40.64
1,85,10.16
1,85,63.5
1,85,55.88
1,85,8.89
1,85,45.72
1,85,7.62
1,85,63.5
1,85,35.56
1,85,45.72
1,86,35.56
1,86,46.355
1,86,35.56
1,86,7.62
1,86,27.94
1,86,55.88
1,86,7.62
1,86,7.62
1,86,45.72
1,86,27.94
1,86,81.28
1,86,53.975
1,86,7.62
1,86,40.64
1,86,35.56
1,86,45.72
1,86,7.62
1,86,8.89
1,86,30.48
1,86,45.72
1,86,40.64
1,86,10.16
1,86,35.56
1,86,44.45
1,86,53.975
1,86,46.355
1,86,40.64
1,86,44.45
1,86,53.975
1,86,15.24
1,87,27.94
1,87,10.16
1,87,44.45
1,87,81.28
1,87,40.64
1,87,19.05
1,87,50.8
1,87,24.13
1,87,19.05
1,87,7.62
1,87,7.62
1,87,99.06
1,87,19.05
1,87,53.975
1,87,40.64
1,87,44.45
1,87,15.24
1,87,24.13
1,87,40.64
1,87,24.13
1,87,15.24
1,87,15.24
1,87,45.72
1,87,33.02
1,87,40.64
1,87,63.5
1,87,19.05
1,87,19.05
1,87,7.62
1,87,7.62
1,88,33.02
1,88,7.62
1,88,35.56
1,88,40.64
1,88,7.62
1,88,55.88
1,88,22.86
1,88,40.64
1,88,8.89
1,88,7.62
1,88,7.62
1,88,50.8
1,88,45.72
1,88,7.62
1,88,53.975
1,88,33.02
1,88,7.62
1,88,10.16
1,88,46.355
1,88,53.975
1,88,46.355
1,88,53.975
1,88,7.62
1,88,99.06
1,88,7.62
1,88,7.62
1,88,81.28
1,88,55.88
1,88,33.02
1,88,10.16
1,89,10.16
1,89,40.64
1,89,33.02
1,89,30.48
1,89,55.88
1,89,27.94
1,89,40.64
1,89,99.06
1,89,15.24
1,89,7.62
1,89,35.56
1,89,22.86
1,89,81.28
1,89,33.02
1,89,10.16
1,89,44.45
1,89,7.62
1,89,19.05
1,89,10.16
1,89,46.355
1,89,63.5
1,89,46.355
1,89,50.8
1,89,7.62
1,89,24.13
1,89,22.86
1,89,24.13
1,89,7.62
1,89,15.24
1,89,10.16
1,90,24.13
1,90,7.62
1,90,33.02
1,90,99.06
1,90,50.8
1,90,99.06
1,90,10.16
1,90,8.89
1,90,7.62
1,90,40.64
1,90,40.64
1,90,10.16
1,90,10.16
1,90,63.5
1,90,40.64
1,90,40.64
1,90,15.24
1,90,7.62
1,90,40.64
1,90,10.16
1,90,40.64
1,90,7.62
1,90,7.62
1,90,33.02
1,90,44.45
1,90,30.48
1,90,7.62
1,90,55.88
1,90,8.89
1,90,45.72
1,91,7.62
1,91,40.64
1,91,10.16
1,91,27.94
1,91,7.62
1,91,7.62
1,91,40.64
1,91,81.28
1,91,24.13
1,91,15.24
1,91,7.62
1,91,35.56
1,91,63.5
1,91,44.45
1,91,81.28
1,91,33.02
1,91,7.62
1,91,35.56
1,91,7.62
1,91,33.02
1,91,99.06
1,91,7.62
1,91,10.16
1,91,63.5
1,91,8.89
1,91,99.06
1,91,7.62
1,91,22.86
1,91,53.975
1,91,35.56
1,92,99.06
1,92,22.86
1,92,33.02
1,92,30.48
1,92,19.05
1,92,7.62
1,92,24.13
1,92,40.64
1,92,53.975
1,92,15.24
1,92,10.16
1,92,55.88
1,92,44.45
1,92,63.5
1,92,63.5
1,92,99.06
1,92,7.62
1,92,81.28
1,92,44.45
1,92,8.89
1,92,81.28
1,92,33.02
1,92,7.62
1,92,40.64
1,92,35.56
1,92,10.16
1,92,44.45
1,92,53.975
1,92,33.02
1,92,8.89
1,93,7.62
1,93,33.02
1,93,10.16
1,93,40.64
1,93,99.06
1,93,40.64
1,93,81.28
1,93,81.28
1,93,33.02
1,93,50.8
1,93,55.88
1,93,7.62
1,93,45.72
1,93,45.72
1,93,40.64
1,93,24.13
1,93,27.94
1,93,10.16
1,93,44.45
1,93,8.89
1,93,10.16
1,93,10.16
1,93,22.86
1,93,46.355
1,93,10.16
1,93,22.86
1,93,63.5
1,93,40.64
1,93,7.62
1,93,46.355
1,94,24.13
1,94,10.16
1,94,44.45
1,94,10.16
1,94,7.62
1,94,81.28
1,94,19.05
1,94,33.02
1,94,19.05
1,94,22.86
1,94,10.16
1,94,81.28
1,94,22.86
1,94,33.02
1,94,7.62
1,94,40.64
1,94,7.62
1,94,40.64
1,94,7.62
1,94,46.355
1,94,7.62
1,94,22.86
1,94,15.24
1,94,27.94
1,94,7.62
1,94,46.355
1,94,24.13
1,94,50.8
1,94,10.16
1,94,40.64
1,95,30.48
1,95,7.62
1,95,15.24
1,95,30.48
1,95,35.56
1,95,44.45
1,95,40.64
1,95,27.94
1,95,55.88
1,95,10.16
1,95,99.06
1,95,8.89
1,95,35.56
1,95,55.88
1,95,35.56
1,95,10.16
1,95,81.28
1,95,40.64
1,95,7.62
1,95,7.62
1,95,40.64
1,95,10.16
1,95,24.13
1,95,81.28
1,95,15.24
1,95,50.8
1,95,8.89
1,95,8.89
1,95,40.64
1,95,10.16
1,96,33.02
1,96,35.56
1,96,40.64
1,96,24.13
1,96,7.62
1,96,44.45
1,96,40.64
1,96,7.62
1,96,22.86
1,96,35.56
1,96,33.02
1,96,33.02
1,96,7.62
1,96,35.56
1,96,10.16
1,96,35.56
1,96,19.05
1,96,53.975
1,96,46.355
1,96,10.16
1,96,7.62
1,96,53.975
1,96,30.48
1,96,50.8
1,96,45.72
1,96,19.05
1,96,33.02
1,96,33.02
1,96,19.05
1,96,30.48
1,97,99.06
1,97,63.5
1,97,46.355
1,97,7.62
1,97,33.02
1,97,40.64
1,97,7.62
1,97,46.355
1,97,45.72
1,97,7.62
1,97,44.45
1,97,33.02
1,97,33.02
1,97,55.88
1,97,53.975
1,97,33.02
1,97,50.8
1,97,7.62
1,97,40.64
1,97,33.02
1,97,81.28
1,97,8.89
1,97,63.5
1,97,19.05
1,97,7.62
1,97,24.13
1,97,81.28
1,97,7.62
1,97,19.05
1,97,24.13
1,98,7.62
1,98,81.28
1,98,40.64
1,98,15.24
1,98,30.48
1,98,22.86
1,98,35.56
1,98,24.13
1,98,45.72
1,98,10.16
1,98,10.16
1,98,7.62
1,98,44.45
1,98,7.62
1,98,45.72
1,98,7.62
1,98,19.05
1,98,50.8
1,98,53.975
1,98,7.62
1,98,10.16
1,98,10.16
1,98,7.62
1,98,15.24
1,98,45.72
1,98,33.02
1,98,24.13
1,98,33.02
1,98,81.28
1,98,19.05
1,99,19.05
1,99,46.355
1,99,35.56
1,99,7.62
1,99,55.88
1,99,40.64
1,99,27.94
1,99,24.13
1,99,63.5
1,99,44.45
1,99,10.16
1,99,7.62
1,99,40.64
1,99,40.64
1,99,81.28
1,99,33.02
1,99,7.62
1,99,7.62
1,99,7.62
1,99,22.86
1,99,33.02
1,99,81.28
1,99,53.975
1,99,35.56
1,99,10.16
1,99,53.975
1,99,46.355
1,99,19.05
1,99,45.72
1,99,10.16
1,100,45.72
1,100,7.62
1,100,46.355
1,100,30.48
1,100,24.13
1,100,45.72
1,100,8.89
1,100,7.62
1,100,7.62
1,100,33.02
1,100,7.62
1,100,7.62
1,100,63.5
1,100,33.02
1,100,35.56
1,100,24.13
1,100,99.06
1,100,53.975
1,100,15.24
1,100,15.24
1,100,7.62
1,100,53.975
1,100,30.48
1,100,35.56
1,100,7.62
1,100,55.88
1,100,22.86
1,100,99.06
1,100,22.86
1,100,55.88
1,101,35.56
1,101,10.16
1,101,7.62
1,101,35.56
1,101,19.05
1,101,22.86
1,101,35.56
1,101,40.64
1,101,22.86
1,101,7.62
1,101,8.89
1,101,22.86
1,101,10.16
1,101,40.64
1,101,10.16
1,101,7.62
1,101,33.02
1,101,44.45
1,101,22.86
1,101,50.8
1,101,33.02
1,101,22.86
1,101,24.13
1,101,50.8
1,101,7.62
1,101,7.62
1,101,30.48
1,101,33.02
1,101,81.28
1,101,33.02
1,102,40.64
1,102,24.13
1,102,7.62
1,102,40.64
1,102,63.5
1,102,45.72
1,102,7.62
1,102,40.64
1,102,7.62
1,102,44.45
1,102,19.05
1,102,53.975
1,102,99.06
1,102,27.94
1,102,7.62
1,102,7.62
1,102,10.16
1,102,63.5
1,102,40.64
1,102,30.48
1,102,45.72
1,102,55.88
1,102,35.56
1,102,7.62
1,102,45.72
1,102,35.56
1,102,15.24
1,102,53.975
1,102,7.62
1,102,8.89
1,103,10.16
1,103,50.8
1,103,8.89
1,103,7.62
1,103,35.56
1,103,27.94
1,103,10.16
1,103,30.48
1,103,7.62
1,103,40.64
1,103,81.28
1,103,33.02
1,103,7.62
1,103,7.62
1,103,99.06
1,103,19.05
1,103,35.56
1,103,33.02
1,103,19.05
1,103,7.62
1,103,10.16
1,103,33.02
1,103,35.56
1,103,55.88
1,103,19.05
1,103,8.89
1,103,33.02
1,103,33.02
1,103,7.62
1,103,50.8
1,104,99.06
1,104,27.94
1,104,8.89
1,104,10.16
1,104,33.02
1,104,44.45
1,104,55.88
1,104,15.24
1,104,63.5
1,104,55.88
1,104,7.62
1,104,46.355
1,104,22.86
1,104,55.88
1,104,7.62
1,104,30.48
1,104,8.89
1,104,7.62
1,104,7.62
1,104,40.64
1,104,27.94
1,104,44.45
1,104,33.02
1,104,50.8
1,104,30.48
1,104,7.62
1,104,24.13
1,104,10.16
1,104,99.06
1,104,10.16
1,105,7.62
1,105,35.56
1,105,35.56
1,105,7.62
1,105,10.16
1,105,10.16
1,105,50.8
1,105,19.05
1,105,24.13
1,105,33.02
1,105,7.62
1,105,63.5
1,105,10.16
1,105,81.28
1,105,81.28
1,105,40.64
1,105,7.62
1,105,33.02
1,105,27.94
1,105,15.24
1,105,8.89
1,105,55.88
1,105,40.64
1,105,27.94
1,105,33.02
1,105,24.13
1,105,50.8
1,105,35.56
1,105,50.8
1,105,44.45
1,106,46.355
1,106,44.45
1,106,33.02
1,106,44.45
1,106,8.89
1,106,46.355
1,106,45.72
1,106,35.56
1,106,45.72
1,106,24.13
1,106,40.64
1,106,45.72
1,106,35.56
1,106,40.64
1,106,7.62
1,106,22.86
1,106,7.62
1,106,81.28
1,106,27.94
1,106,33.02
1,106,50.8
1,106,33.02
1,106,55.88
1,106,63.5
1,106,35.56
1,106,10.16
1,106,7.62
1,106,33.02
1,106,40.64
1,106,7.62
1,107,7.62
1,107,7.62
1,107,40.64
1,107,33.02
1,107,19.05
1,107,7.62
1,107,33.02
1,107,33.02
1,107,7.62
1,107,55.88
1,107,30.48
1,107,33.02
1,107,33.02
1,107,35.56
1,107,8.89
1,107,24.13
1,107,22.86
1,107,53.975
1,107,81.28
1,107,22.86
1,107,30.48
1,107,35.56
1,107,7.62
1,107,10.16
1,107,7.62
1,107,44.45
1,107,22.86
1,107,45.72
1,107,33.02
1,107,81.28
1,108,7.62
1,108,10.16
1,108,7.62
1,108,99.06
1,108,99.06
1,108,24.13
1,108,50.8
1,108,10.16
1,108,10.16
1,108,10.16
1,108,24.13
1,108,8.89
1,108,81.28
1,108,7.62
1,108,40.64
1,108,7.62
1,108,33.02
1,108,7.62
1,108,7.62
1,108,63.5
1,108,53.975
1,108,8.89
1,108,10.16
1,108,10.16
1,108,40.64
1,108,8.89
1,108,63.5
1,108,45.72
1,108,45.72
1,108,50.8
1,109,81.28
1,109,19.05
1,109,27.94
1,109,46.355
1,109,7.62
1,109,15.24
1,109,44.45
1,109,63.5
1,109,7.62
1,109,15.24
1,109,40.64
1,109,45.72
1,109,40.64
1,109,27.94
1,109,7.62
1,109,10.16
1,109,7.62
1,109,35.56
1,109,40.64
1,109,33.02
1,109,7.62
1,109,81.28
1,109,7.62
1,109,10.16
1,109,33.02
1,109,40.64
1,109,40.64
1,109,7.62
1,109,55.88
1,109,30.48
1,110,63.5
1,110,7.62
1,110,55.88
1,110,45.72
1,110,45.72
1,110,40.64
1,110,35.56
1,110,35.56
1,110,7.62
1,110,99.06
1,110,33.02
1,110,44.45
1,110,53.975
1,110,81.28
1,110,40.64
1,110,99.06
1,110,19.05
1,110,15.24
1,110,45.72
1,110,99.06
1,110,46.355
1,110,40.64
1,110,15.24
1,110,53.975
1,110,10.16
1,110,46.355
1,110,8.89
1,110,22.86
1,110,19.05
1,110,7.62
1,111,7.62
1,111,30.48
1,111,81.28
1,111,8.89
1,111,46.355
1,111,7.62
1,111,7.62
1,111,19.05
1,111,7.62
1,111,35.56
1,111,30.48
1,111,81.28
1,111,40.64
1,111,27.94
1,111,50.8
1,111,63.5
1,111,33.02
1,111,19.05
1,111,7.62
1,111,99.06
1,111,46.355
1,111,27.94
1,111,10.16
1,111,99.06
1,111,53.975
1,111,53.975
1,111,35.56
1,111,8.89
1,111,33.02
1,111,22.86
1,112,55.88
1,112,19.05
1,112,27.94
1,112,81.28
1,112,44.45
1,112,8.89
1,112,7.62
1,112,53.975
1,112,46.355
1,112,30.48
1,112,63.5
1,112,55.88
1,112,35.56
1,112,55.88
1,112,7.62
1,112,46.355
1,112,50.8
1,112,35.56
1,112,33.02
1,112,46.355
1,112,27.94
1,112,10.16
1,112,27.94
1,112,27.94
1,112,10.16
1,112,10.16
1,112,81.28
1,112,53.975
1,112,7.62
1,112,99.06
1,113,22.86
1,113,33.02
1,113,33.02
1,113,22.86
1,113,40.64
1,113,24.13
1,113,7.62
1,113,40.64
1,113,22.86
1,113,46.355
1,113,81.28
1,113,33.02
1,113,27.94
1,113,45.72
1,113,45.72
1,113,24.13
1,113,24.13
1,113,35.56
1,113,55.88
1,113,7.62
1,113,7.62
1,113,7.62
1,113,10.16
1,113,19.05
1,113,45.72
1,113,33.02
1,113,63.5
1,113,7.62
1,113,8.89
1,113,53.975
1,114,10.16
1,114,35.56
1,114,7.62
1,114,10.16
1,114,24.13
1,114,33.02
1,114,19.05
1,114,50.8
1,114,99.06
1,114,7.62
1,114,27.94
1,114,7.62
1,114,7.62
1,114,45.72
1,114,63.5
1,114,22.86
1,114,33.02
1,114,7.62
1,114,40.64
1,114,7.62
1,114,7.62
1,114,55.88
1,114,40.64
1,114,27.94
1,114,7.62
1,114,7.62
1,114,7.62
1,114,63.5
1,114,30.48
1,114,15.24
1,115,7.62
1,115,99.06
1,115,33.02
1,115,33.02
1,115,35.56
1,115,45.72
1,115,50.8
1,115,24.13
1,115,15.24
1,115,40.64
1,115,10.16
1,115,33.02
1,115,55.88
1,115,33.02
1,115,10.16
1,115,33.02
1,115,7.62
1,115,46.355
1,115,63.5
1,115,63.5
1,115,10.16
1,115,15.24
1,115,44.45
1,115,30.48
1,115,50.8
1,115,7.62
1,115,40.64
1,115,81.28
1,115,15.24
1,115,99.06
1,116,8.89
1,116,40.64
1,116,33.02
1,116,27.94
1,116,44.45
1,116,33.02
1,116,15.24
1,116,55.88
1,116,27.94
1,116,40.64
1,116,40.64
1,116,7.62
1,116,19.05
1,116,7.62
1,116,8.89
1,116,45.72
1,116,46.355
1,116,45.72
1,116,7.62
1,116,35.56
1,116,7.62
1,116,35.56
1,116,24.13
1,116,99.06
1,116,7.62
1,116,33.02
1,116,24.13
1,116,35.56
1,116,7.62
1,116,33.02
1,117,10.16
1,117,35.56
1,117,33.02
1,117,8.89
1,117,33.02
1,117,81.28
1,117,33.02
1,117,33.02
1,117,53.975
1,117,15.24
1,117,40.64
1,117,22.86
1,117,19.05
1,117,22.86
